ID,Session,BackgroundContrast,Background,Side,SmallRingIdx,Setting,logBackC,logBC,logAM
S2,13,,-20,1,2,-2,1.301029996,-1.301029996,0.301029996
S2,14,,-20,-1,1,-5,1.301029996,-1.301029996,0.698970004
S2,14,,-20,1,2,-2,1.301029996,-1.301029996,0.301029996
S2,15,,-20,-1,1,0,1.301029996,-1.301029996,#NUM!
S2,15,,-20,1,2,-7,1.301029996,-1.301029996,0.84509804
S2,16,,-20,-1,1,-7,1.301029996,-1.301029996,0.84509804
S2,16,,-20,1,2,-4,1.301029996,-1.301029996,0.602059991
S2,17,,-20,-1,1,-3,1.301029996,-1.301029996,0.477121255
S2,17,,-20,1,2,-2,1.301029996,-1.301029996,0.301029996
S2,18,,-20,-1,1,-3,1.301029996,-1.301029996,0.477121255
S2,18,,-20,1,2,-4,1.301029996,-1.301029996,0.602059991
S2,19,,-20,-1,1,0,1.301029996,-1.301029996,#NUM!
S2,19,,-20,1,2,-5,1.301029996,-1.301029996,0.698970004
S2,20,,-20,-1,1,-1,1.301029996,-1.301029996,0
S2,20,,-20,1,2,-2,1.301029996,-1.301029996,0.301029996
S2,1,,-10,-1,1,-5,1,-1,0.698970004
S2,1,,-10,1,2,1,1,-1,0
S2,2,,-10,-1,1,-6,1,-1,0.77815125
S2,2,,-10,1,2,-2,1,-1,0.301029996
S2,3,,-10,-1,1,-5,1,-1,0.698970004
S2,3,,-10,1,2,-3,1,-1,0.477121255
S2,4,,-10,-1,1,2,1,-1,0.301029996
S2,4,,-10,1,2,-2,1,-1,0.301029996
S2,5,,-10,-1,1,-1,1,-1,0
S2,5,,-10,1,2,0,1,-1,#NUM!
S2,6,,-10,-1,1,-4,1,-1,0.602059991
S2,6,,-10,1,2,-4,1,-1,0.602059991
S2,7,,-10,-1,1,-8,1,-1,0.903089987
S2,7,,-10,1,2,-3,1,-1,0.477121255
S2,8,,-10,-1,1,2,1,-1,0.301029996
S2,8,,-10,1,2,-4,1,-1,0.602059991
S2,9,,-10,-1,1,-3,1,-1,0.477121255
S2,9,,-10,1,2,2,1,-1,0.301029996
S2,10,,-10,-1,1,-2,1,-1,0.301029996
S2,10,,-10,1,2,-3,1,-1,0.477121255
S2,11,,-10,-1,1,-3,1,-1,0.477121255
S2,11,,-10,1,2,1,1,-1,0
S2,12,,-10,-1,1,-2,1,-1,0.301029996
S2,12,,-10,1,2,2,1,-1,0.301029996
S2,13,,-10,-1,1,-1,1,-1,0
S2,13,,-10,1,2,-1,1,-1,0
S2,14,,-10,-1,1,-3,1,-1,0.477121255
S2,14,,-10,1,2,0,1,-1,#NUM!
S2,15,,-10,-1,1,-2,1,-1,0.301029996
S2,15,,-10,1,2,-2,1,-1,0.301029996
S2,16,,-10,-1,1,1,1,-1,0
S2,16,,-10,1,2,0,1,-1,#NUM!
S2,17,,-10,-1,1,-2,1,-1,0.301029996
S2,17,,-10,1,2,-11,1,-1,1.041392685
S2,18,,-10,-1,1,-3,1,-1,0.477121255
S2,18,,-10,1,2,0,1,-1,#NUM!
S2,19,,-10,-1,1,-2,1,-1,0.301029996
S2,19,,-10,1,2,-4,1,-1,0.602059991
S2,20,,-10,-1,1,-8,1,-1,0.903089987
S2,20,,-10,1,2,1,1,-1,0
S2,1,,0,-1,1,-2,#NUM!,,0.301029996
S2,1,,0,1,2,-1,#NUM!,,0
S2,2,,0,-1,1,-4,#NUM!,,0.602059991
S2,2,,0,1,2,-4,#NUM!,,0.602059991
S2,3,,0,-1,1,-2,#NUM!,,0.301029996
S2,3,,0,1,2,2,#NUM!,,0.301029996
S2,4,,0,-1,1,-1,#NUM!,,0
S2,4,,0,1,2,4,#NUM!,,0.602059991
S2,5,,0,-1,1,-2,#NUM!,,0.301029996
S2,5,,0,1,2,3,#NUM!,,0.477121255
S2,6,,0,-1,1,-3,#NUM!,,0.477121255
S2,6,,0,1,2,0,#NUM!,,#NUM!
S2,7,,0,-1,1,-2,#NUM!,,0.301029996
S2,7,,0,1,2,0,#NUM!,,#NUM!
S2,8,,0,-1,1,-3,#NUM!,,0.477121255
S2,8,,0,1,2,1,#NUM!,,0
S2,9,,0,-1,1,-1,#NUM!,,0
S2,9,,0,1,2,0,#NUM!,,#NUM!
S2,10,,0,-1,1,-1,#NUM!,,0
S2,10,,0,1,2,5,#NUM!,,0.698970004
S2,11,,0,-1,1,0,#NUM!,,#NUM!
S2,11,,0,1,2,0,#NUM!,,#NUM!
S2,12,,0,-1,1,-1,#NUM!,,0
S2,12,,0,1,2,3,#NUM!,,0.477121255
S2,13,,0,-1,1,-2,#NUM!,,0.301029996
S2,13,,0,1,2,1,#NUM!,,0
S2,14,,0,-1,1,1,#NUM!,,0
S2,14,,0,1,2,-1,#NUM!,,0
S2,15,,0,-1,1,-2,#NUM!,,0.301029996
S2,15,,0,1,2,-1,#NUM!,,0
S2,16,,0,-1,1,-2,#NUM!,,0.301029996
S2,16,,0,1,2,-1,#NUM!,,0
S2,17,,0,-1,1,-3,#NUM!,,0.477121255
S2,17,,0,1,2,-2,#NUM!,,0.301029996
S2,18,,0,-1,1,2,#NUM!,,0.301029996
S2,18,,0,1,2,0,#NUM!,,#NUM!
S2,19,,0,-1,1,-2,#NUM!,,0.301029996
S2,19,,0,1,2,-2,#NUM!,,0.301029996
S2,20,,0,-1,1,0,#NUM!,,#NUM!
S2,20,,0,1,2,2,#NUM!,,0.301029996
S2,1,,10,-1,1,1,1,1,0
S2,1,,10,1,2,3,1,1,0.477121255
S2,2,,10,-1,1,-1,1,1,0
S2,2,,10,1,2,-2,1,1,0.301029996
S2,3,,10,-1,1,1,1,1,0
S2,3,,10,1,2,4,1,1,0.602059991
S2,4,,10,-1,1,2,1,1,0.301029996
S2,4,,10,1,2,-1,1,1,0
S2,5,,10,-1,1,1,1,1,0
S2,5,,10,1,2,5,1,1,0.698970004
S2,6,,10,-1,1,-1,1,1,0
S2,6,,10,1,2,4,1,1,0.602059991
S2,7,,10,-1,1,0,1,1,0
S2,7,,10,1,2,0,1,1,0
S2,8,,10,-1,1,-3,1,1,0.477121255
S2,8,,10,1,2,3,1,1,0.477121255
S2,9,,10,-1,1,-3,1,1,0.477121255
S2,9,,10,1,2,2,1,1,0.301029996
S2,10,,10,-1,1,-2,1,1,0.301029996
S2,10,,10,1,2,0,1,1,0
S2,11,,10,-1,1,3,1,1,0.477121255
S2,11,,10,1,2,1,1,1,0
S2,12,,10,-1,1,-1,1,1,0
S2,12,,10,1,2,2,1,1,0.301029996
S2,13,,10,-1,1,1,1,1,0
S2,13,,10,1,2,-3,1,1,0.477121255
S2,14,,10,-1,1,5,1,1,0.698970004
S2,14,,10,1,2,2,1,1,0.301029996
S2,15,,10,-1,1,5,1,1,0.698970004
S2,15,,10,1,2,0,1,1,0
S2,16,,10,-1,1,-1,1,1,0
S2,16,,10,1,2,2,1,1,0.301029996
S2,17,,10,-1,1,1,1,1,0
S2,17,,10,1,2,3,1,1,0.477121255
S2,18,,10,-1,1,-1,1,1,0
S2,18,,10,1,2,-1,1,1,0
S2,19,,10,-1,1,3,1,1,0.477121255
S2,19,,10,1,2,0,1,1,0
S2,20,,10,-1,1,2,1,1,0.301029996
S2,20,,10,1,2,1,1,1,0
S2,1,,20,-1,1,0,1.301029996,1.301029996,0
S2,1,,20,1,2,1,1.301029996,1.301029996,0
S2,2,,20,-1,1,3,1.301029996,1.301029996,0.477121255
S2,2,,20,1,2,-1,1.301029996,1.301029996,0
S2,3,,20,-1,1,3,1.301029996,1.301029996,0.477121255
S2,3,,20,1,2,4,1.301029996,1.301029996,0.602059991
S2,4,,20,-1,1,2,1.301029996,1.301029996,0.301029996
S2,4,,20,1,2,4,1.301029996,1.301029996,0.602059991
S2,5,,20,-1,1,5,1.301029996,1.301029996,0.698970004
S2,5,,20,1,2,-1,1.301029996,1.301029996,0
S2,6,,20,-1,1,-1,1.301029996,1.301029996,0
S2,6,,20,1,2,4,1.301029996,1.301029996,0.602059991
S2,7,,20,-1,1,0,1.301029996,1.301029996,0
S2,7,,20,1,2,-2,1.301029996,1.301029996,0.301029996
S2,8,,20,-1,1,1,1.301029996,1.301029996,0
S2,8,,20,1,2,5,1.301029996,1.301029996,0.698970004
S2,9,,20,-1,1,0,1.301029996,1.301029996,0
S2,9,,20,1,2,5,1.301029996,1.301029996,0.698970004
S2,10,,20,-1,1,3,1.301029996,1.301029996,0.477121255
S2,10,,20,1,2,0,1.301029996,1.301029996,0
S2,11,,20,-1,1,0,1.301029996,1.301029996,0
S2,11,,20,1,2,5,1.301029996,1.301029996,0.698970004
S2,12,,20,-1,1,5,1.301029996,1.301029996,0.698970004
S2,12,,20,1,2,2,1.301029996,1.301029996,0.301029996
S2,13,,20,-1,1,3,1.301029996,1.301029996,0.477121255
S2,13,,20,1,2,3,1.301029996,1.301029996,0.477121255
S2,14,,20,-1,1,5,1.301029996,1.301029996,0.698970004
S2,14,,20,1,2,5,1.301029996,1.301029996,0.698970004
S2,15,,20,-1,1,3,1.301029996,1.301029996,0.477121255
S2,15,,20,1,2,1,1.301029996,1.301029996,0
S2,16,,20,-1,1,2,1.301029996,1.301029996,0.301029996
S2,16,,20,1,2,3,1.301029996,1.301029996,0.477121255
S2,17,,20,-1,1,3,1.301029996,1.301029996,0.477121255
S2,17,,20,1,2,0,1.301029996,1.301029996,0
S2,18,,20,-1,1,-1,1.301029996,1.301029996,0
S2,18,,20,1,2,5,1.301029996,1.301029996,0.698970004
S2,19,,20,-1,1,1,1.301029996,1.301029996,0
S2,19,,20,1,2,4,1.301029996,1.301029996,0.602059991
S2,20,,20,-1,1,-1,1.301029996,1.301029996,0
S2,20,,20,1,2,0,1.301029996,1.301029996,0
S2,1,,30,-1,1,0,1.477121255,1.477121255,0
S2,1,,30,1,2,4,1.477121255,1.477121255,0.602059991
S2,2,,30,-1,1,3,1.477121255,1.477121255,0.477121255
S2,2,,30,1,2,0,1.477121255,1.477121255,0
S2,3,,30,-1,1,2,1.477121255,1.477121255,0.301029996
S2,3,,30,1,2,1,1.477121255,1.477121255,0
S2,4,,30,-1,1,4,1.477121255,1.477121255,0.602059991
S2,4,,30,1,2,3,1.477121255,1.477121255,0.477121255
S2,5,,30,-1,1,5,1.477121255,1.477121255,0.698970004
S2,5,,30,1,2,1,1.477121255,1.477121255,0
S2,6,,30,-1,1,0,1.477121255,1.477121255,0
S2,6,,30,1,2,4,1.477121255,1.477121255,0.602059991
S2,7,,30,-1,1,0,1.477121255,1.477121255,0
S2,7,,30,1,2,1,1.477121255,1.477121255,0
S2,8,,30,-1,1,0,1.477121255,1.477121255,0
S2,8,,30,1,2,3,1.477121255,1.477121255,0.477121255
S2,9,,30,-1,1,3,1.477121255,1.477121255,0.477121255
S2,9,,30,1,2,3,1.477121255,1.477121255,0.477121255
S2,10,,30,-1,1,2,1.477121255,1.477121255,0.301029996
S2,10,,30,1,2,5,1.477121255,1.477121255,0.698970004
S2,11,,30,-1,1,4,1.477121255,1.477121255,0.602059991
S2,11,,30,1,2,2,1.477121255,1.477121255,0.301029996
S2,12,,30,-1,1,2,1.477121255,1.477121255,0.301029996
S2,12,,30,1,2,3,1.477121255,1.477121255,0.477121255
S2,13,,30,-1,1,-2,1.477121255,1.477121255,0.301029996
S2,13,,30,1,2,7,1.477121255,1.477121255,0.84509804
S2,14,,30,-1,1,2,1.477121255,1.477121255,0.301029996
S2,14,,30,1,2,-3,1.477121255,1.477121255,0.477121255
S2,15,,30,-1,1,4,1.477121255,1.477121255,0.602059991
S2,15,,30,1,2,1,1.477121255,1.477121255,0
S2,16,,30,-1,1,2,1.477121255,1.477121255,0.301029996
S2,16,,30,1,2,4,1.477121255,1.477121255,0.602059991
S2,17,,30,-1,1,0,1.477121255,1.477121255,0
S2,17,,30,1,2,4,1.477121255,1.477121255,0.602059991
S2,18,,30,-1,1,1,1.477121255,1.477121255,0
S2,18,,30,1,2,2,1.477121255,1.477121255,0.301029996
S2,19,,30,-1,1,1,1.477121255,1.477121255,0
S2,19,,30,1,2,3,1.477121255,1.477121255,0.477121255
S2,20,,30,-1,1,2,1.477121255,1.477121255,0.301029996
S2,20,,30,1,2,3,1.477121255,1.477121255,0.477121255
S2,1,,40,-1,1,1,1.602059991,1.602059991,0
S2,1,,40,1,2,2,1.602059991,1.602059991,0.301029996
S2,2,,40,-1,1,1,1.602059991,1.602059991,0
S2,2,,40,1,2,-1,1.602059991,1.602059991,0
S2,3,,40,-1,1,-3,1.602059991,1.602059991,0.477121255
S2,3,,40,1,2,6,1.602059991,1.602059991,0.77815125
S2,4,,40,-1,1,2,1.602059991,1.602059991,0.301029996
S2,4,,40,1,2,3,1.602059991,1.602059991,0.477121255
S2,5,,40,-1,1,4,1.602059991,1.602059991,0.602059991
S2,5,,40,1,2,3,1.602059991,1.602059991,0.477121255
S2,6,,40,-1,1,1,1.602059991,1.602059991,0
S2,6,,40,1,2,6,1.602059991,1.602059991,0.77815125
S2,7,,40,-1,1,7,1.602059991,1.602059991,0.84509804
S2,7,,40,1,2,10,1.602059991,1.602059991,1
S2,8,,40,-1,1,2,1.602059991,1.602059991,0.301029996
S2,8,,40,1,2,4,1.602059991,1.602059991,0.602059991
S2,9,,40,-1,1,-1,1.602059991,1.602059991,0
S2,9,,40,1,2,4,1.602059991,1.602059991,0.602059991
S2,10,,40,-1,1,1,1.602059991,1.602059991,0
S2,10,,40,1,2,3,1.602059991,1.602059991,0.477121255
S2,11,,40,-1,1,0,1.602059991,1.602059991,0
S2,11,,40,1,2,1,1.602059991,1.602059991,0
S2,12,,40,-1,1,-1,1.602059991,1.602059991,0
S2,12,,40,1,2,4,1.602059991,1.602059991,0.602059991
S2,13,,40,-1,1,-4,1.602059991,1.602059991,0.602059991
S2,13,,40,1,2,3,1.602059991,1.602059991,0.477121255
S2,14,,40,-1,1,5,1.602059991,1.602059991,0.698970004
S2,14,,40,1,2,1,1.602059991,1.602059991,0
S2,15,,40,-1,1,2,1.602059991,1.602059991,0.301029996
S2,15,,40,1,2,5,1.602059991,1.602059991,0.698970004
S2,16,,40,-1,1,-2,1.602059991,1.602059991,0.301029996
S2,16,,40,1,2,2,1.602059991,1.602059991,0.301029996
S2,17,,40,-1,1,0,1.602059991,1.602059991,0
S2,17,,40,1,2,0,1.602059991,1.602059991,0
S2,18,,40,-1,1,5,1.602059991,1.602059991,0.698970004
S2,18,,40,1,2,-1,1.602059991,1.602059991,0
S2,19,,40,-1,1,0,1.602059991,1.602059991,0
S2,19,,40,1,2,7,1.602059991,1.602059991,0.84509804
S2,20,,40,-1,1,0,1.602059991,1.602059991,0
S2,20,,40,1,2,2,1.602059991,1.602059991,0.301029996
S2,1,,50,-1,1,3,1.698970004,1.698970004,0.477121255
S2,1,,50,1,2,3,1.698970004,1.698970004,0.477121255
S2,2,,50,-1,1,5,1.698970004,1.698970004,0.698970004
S2,2,,50,1,2,9,1.698970004,1.698970004,0.954242509
S2,3,,50,-1,1,2,1.698970004,1.698970004,0.301029996
S2,3,,50,1,2,8,1.698970004,1.698970004,0.903089987
S2,4,,50,-1,1,5,1.698970004,1.698970004,0.698970004
S2,4,,50,1,2,2,1.698970004,1.698970004,0.301029996
S2,5,,50,-1,1,7,1.698970004,1.698970004,0.84509804
S2,5,,50,1,2,7,1.698970004,1.698970004,0.84509804
S2,6,,50,-1,1,0,1.698970004,1.698970004,0
S2,6,,50,1,2,4,1.698970004,1.698970004,0.602059991
S2,7,,50,-1,1,0,1.698970004,1.698970004,0
S2,7,,50,1,2,-1,1.698970004,1.698970004,0
S2,8,,50,-1,1,3,1.698970004,1.698970004,0.477121255
S2,8,,50,1,2,0,1.698970004,1.698970004,0
S2,9,,50,-1,1,0,1.698970004,1.698970004,0
S2,9,,50,1,2,1,1.698970004,1.698970004,0
S2,10,,50,-1,1,1,1.698970004,1.698970004,0
S2,10,,50,1,2,4,1.698970004,1.698970004,0.602059991
S2,11,,50,-1,1,2,1.698970004,1.698970004,0.301029996
S2,11,,50,1,2,7,1.698970004,1.698970004,0.84509804
S2,12,,50,-1,1,7,1.698970004,1.698970004,0.84509804
S2,12,,50,1,2,2,1.698970004,1.698970004,0.301029996
S2,13,,50,-1,1,-1,1.698970004,1.698970004,0
S2,13,,50,1,2,6,1.698970004,1.698970004,0.77815125
S2,14,,50,-1,1,1,1.698970004,1.698970004,0
S2,14,,50,1,2,3,1.698970004,1.698970004,0.477121255
S2,15,,50,-1,1,2,1.698970004,1.698970004,0.301029996
S2,15,,50,1,2,6,1.698970004,1.698970004,0.77815125
S2,16,,50,-1,1,-3,1.698970004,1.698970004,0.477121255
S2,16,,50,1,2,3,1.698970004,1.698970004,0.477121255
S2,17,,50,-1,1,2,1.698970004,1.698970004,0.301029996
S2,17,,50,1,2,4,1.698970004,1.698970004,0.602059991
S2,18,,50,-1,1,-2,1.698970004,1.698970004,0.301029996
S2,18,,50,1,2,0,1.698970004,1.698970004,0
S2,19,,50,-1,1,0,1.698970004,1.698970004,0
S2,19,,50,1,2,2,1.698970004,1.698970004,0.301029996
S2,20,,50,-1,1,-3,1.698970004,1.698970004,0.477121255
S2,20,,50,1,2,7,1.698970004,1.698970004,0.84509804
S2,1,,60,-1,1,2,1.77815125,1.77815125,0.301029996
S2,1,,60,1,2,-3,1.77815125,1.77815125,0.477121255
S2,2,,60,-1,1,2,1.77815125,1.77815125,0.301029996
S2,2,,60,1,2,6,1.77815125,1.77815125,0.77815125
S2,3,,60,-1,1,6,1.77815125,1.77815125,0.77815125
S2,3,,60,1,2,-1,1.77815125,1.77815125,0
S2,4,,60,-1,1,2,1.77815125,1.77815125,0.301029996
S2,4,,60,1,2,0,1.77815125,1.77815125,0
S2,5,,60,-1,1,2,1.77815125,1.77815125,0.301029996
S2,5,,60,1,2,7,1.77815125,1.77815125,0.84509804
S2,6,,60,-1,1,-4,1.77815125,1.77815125,0.602059991
S2,6,,60,1,2,-4,1.77815125,1.77815125,0.602059991
S2,7,,60,-1,1,10,1.77815125,1.77815125,1
S2,7,,60,1,2,2,1.77815125,1.77815125,0.301029996
S2,8,,60,-1,1,8,1.77815125,1.77815125,0.903089987
S2,8,,60,1,2,3,1.77815125,1.77815125,0.477121255
S2,9,,60,-1,1,-1,1.77815125,1.77815125,0
S2,9,,60,1,2,5,1.77815125,1.77815125,0.698970004
S2,10,,60,-1,1,0,1.77815125,1.77815125,0
S2,10,,60,1,2,0,1.77815125,1.77815125,0
S2,11,,60,-1,1,-2,1.77815125,1.77815125,0.301029996
S2,11,,60,1,2,2,1.77815125,1.77815125,0.301029996
S2,12,,60,-1,1,2,1.77815125,1.77815125,0.301029996
S2,12,,60,1,2,3,1.77815125,1.77815125,0.477121255
S2,13,,60,-1,1,-6,1.77815125,1.77815125,0.77815125
S2,13,,60,1,2,-11,1.77815125,1.77815125,1.041392685
S2,14,,60,-1,1,2,1.77815125,1.77815125,0.301029996
S2,14,,60,1,2,0,1.77815125,1.77815125,0
S2,15,,60,-1,1,2,1.77815125,1.77815125,0.301029996
S2,15,,60,1,2,5,1.77815125,1.77815125,0.698970004
S2,16,,60,-1,1,-1,1.77815125,1.77815125,0
S2,16,,60,1,2,6,1.77815125,1.77815125,0.77815125
S2,17,,60,-1,1,5,1.77815125,1.77815125,0.698970004
S2,17,,60,1,2,8,1.77815125,1.77815125,0.903089987
S2,18,,60,-1,1,1,1.77815125,1.77815125,0
S2,18,,60,1,2,6,1.77815125,1.77815125,0.77815125
S2,19,,60,-1,1,8,1.77815125,1.77815125,0.903089987
S2,19,,60,1,2,1,1.77815125,1.77815125,0
S2,20,,60,-1,1,4,1.77815125,1.77815125,0.602059991
S2,20,,60,1,2,6,1.77815125,1.77815125,0.77815125
S2,1,,70,-1,1,0,1.84509804,1.84509804,0
S2,1,,70,1,2,4,1.84509804,1.84509804,0.602059991
S2,2,,70,-1,1,1,1.84509804,1.84509804,0
S2,2,,70,1,2,1,1.84509804,1.84509804,0
S2,3,,70,-1,1,3,1.84509804,1.84509804,0.477121255
S2,3,,70,1,2,6,1.84509804,1.84509804,0.77815125
S2,4,,70,-1,1,-1,1.84509804,1.84509804,0
S2,4,,70,1,2,-4,1.84509804,1.84509804,0.602059991
S2,5,,70,-1,1,0,1.84509804,1.84509804,0
S2,5,,70,1,2,7,1.84509804,1.84509804,0.84509804
S2,6,,70,-1,1,-3,1.84509804,1.84509804,0.477121255
S2,6,,70,1,2,2,1.84509804,1.84509804,0.301029996
S2,7,,70,-1,1,0,1.84509804,1.84509804,0
S2,7,,70,1,2,0,1.84509804,1.84509804,0
S2,8,,70,-1,1,-4,1.84509804,1.84509804,0.602059991
S2,8,,70,1,2,7,1.84509804,1.84509804,0.84509804
S2,9,,70,-1,1,7,1.84509804,1.84509804,0.84509804
S2,9,,70,1,2,8,1.84509804,1.84509804,0.903089987
S2,10,,70,-1,1,-3,1.84509804,1.84509804,0.477121255
S2,10,,70,1,2,6,1.84509804,1.84509804,0.77815125
S2,11,,70,-1,1,3,1.84509804,1.84509804,0.477121255
S2,11,,70,1,2,5,1.84509804,1.84509804,0.698970004
S2,12,,70,-1,1,10,1.84509804,1.84509804,1
S2,12,,70,1,2,4,1.84509804,1.84509804,0.602059991
S2,13,,70,-1,1,-4,1.84509804,1.84509804,0.602059991
S2,13,,70,1,2,9,1.84509804,1.84509804,0.954242509
S2,14,,70,-1,1,3,1.84509804,1.84509804,0.477121255
S2,14,,70,1,2,5,1.84509804,1.84509804,0.698970004
S2,15,,70,-1,1,0,1.84509804,1.84509804,0
S2,15,,70,1,2,1,1.84509804,1.84509804,0
S2,16,,70,-1,1,4,1.84509804,1.84509804,0.602059991
S2,16,,70,1,2,1,1.84509804,1.84509804,0
S2,17,,70,-1,1,-4,1.84509804,1.84509804,0.602059991
S2,17,,70,1,2,-1,1.84509804,1.84509804,0
S2,18,,70,-1,1,3,1.84509804,1.84509804,0.477121255
S2,18,,70,1,2,-2,1.84509804,1.84509804,0.301029996
S2,19,,70,-1,1,-1,1.84509804,1.84509804,0
S2,19,,70,1,2,2,1.84509804,1.84509804,0.301029996
S2,20,,70,-1,1,5,1.84509804,1.84509804,0.698970004
S2,20,,70,1,2,4,1.84509804,1.84509804,0.602059991
S2,1,,80,-1,1,4,1.903089987,1.903089987,0.602059991
S2,1,,80,1,2,5,1.903089987,1.903089987,0.698970004
S2,2,,80,-1,1,-2,1.903089987,1.903089987,0.301029996
S2,2,,80,1,2,5,1.903089987,1.903089987,0.698970004
S2,3,,80,-1,1,3,1.903089987,1.903089987,0.477121255
S2,3,,80,1,2,-1,1.903089987,1.903089987,0
S2,4,,80,-1,1,-2,1.903089987,1.903089987,0.301029996
S2,4,,80,1,2,10,1.903089987,1.903089987,1
S2,5,,80,-1,1,-1,1.903089987,1.903089987,0
S2,5,,80,1,2,-2,1.903089987,1.903089987,0.301029996
S2,6,,80,-1,1,-2,1.903089987,1.903089987,0.301029996
S2,6,,80,1,2,0,1.903089987,1.903089987,0
S2,7,,80,-1,1,5,1.903089987,1.903089987,0.698970004
S2,7,,80,1,2,1,1.903089987,1.903089987,0
S2,8,,80,-1,1,0,1.903089987,1.903089987,0
S2,8,,80,1,2,2,1.903089987,1.903089987,0.301029996
S2,9,,80,-1,1,5,1.903089987,1.903089987,0.698970004
S2,9,,80,1,2,5,1.903089987,1.903089987,0.698970004
S2,10,,80,-1,1,-2,1.903089987,1.903089987,0.301029996
S2,10,,80,1,2,4,1.903089987,1.903089987,0.602059991
S2,11,,80,-1,1,2,1.903089987,1.903089987,0.301029996
S2,11,,80,1,2,1,1.903089987,1.903089987,0
S2,12,,80,-1,1,-2,1.903089987,1.903089987,0.301029996
S2,12,,80,1,2,4,1.903089987,1.903089987,0.602059991
S2,13,,80,-1,1,3,1.903089987,1.903089987,0.477121255
S2,13,,80,1,2,8,1.903089987,1.903089987,0.903089987
S2,14,,80,-1,1,7,1.903089987,1.903089987,0.84509804
S2,14,,80,1,2,5,1.903089987,1.903089987,0.698970004
S2,15,,80,-1,1,1,1.903089987,1.903089987,0
S2,15,,80,1,2,7,1.903089987,1.903089987,0.84509804
S2,16,,80,-1,1,1,1.903089987,1.903089987,0
S2,16,,80,1,2,-2,1.903089987,1.903089987,0.301029996
S2,17,,80,-1,1,-2,1.903089987,1.903089987,0.301029996
S2,17,,80,1,2,3,1.903089987,1.903089987,0.477121255
S2,18,,80,-1,1,-1,1.903089987,1.903089987,0
S2,18,,80,1,2,3,1.903089987,1.903089987,0.477121255
S2,19,,80,-1,1,4,1.903089987,1.903089987,0.602059991
S2,19,,80,1,2,5,1.903089987,1.903089987,0.698970004
S2,20,,80,-1,1,5,1.903089987,1.903089987,0.698970004
S2,20,,80,1,2,6,1.903089987,1.903089987,0.77815125
